Texto,Sentimiento
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
Carlos F. Galan (@CarlosFGalan) supera por mas de 10 puntos a Claudia Lopez (@ClaudiaLopez) en la ultima encuesta de Datexco. https://t.co/3yG15HPLUr https://t.co/1VDqqbTPpr,0.3672017435657583
"@YecidRodLo @AdrinSa80113854 @CarlosFGalan ?Quien? Denunciarla para quedar bien ante la opinion publica pero siguio ahi hasta hace un ano que se retiro para hacerse el ""independiente"" camino a la Alcaldia de Bogota. Mas bien incoherente.",0.03699103392140361
"Que pidan una alianza no significa que va a pasar, de hecho lo reitero con claridad: NO VAMOS A HACER ALIANZAS. La unica forma de superar la pelea politica es un gobierno que pueda sentarse a dialogar con todos, una alianza polariza y dificulta ese proposito. Saludos. https://t.co/ElfEPb1y2J",0.2606991765879561
"A 20 dias de las elecciones dicen que 13% de personas votarian en blanco. Curiosamente son los 8-9 puntos de mas, con respecto al margen habitual del VB, que la mayoria de encuestadoras dicen que perdio @ClaudiaLopez alejandose del empate con @CarlosFGalan. Veremos en las urnas.",0.138007694069539
"Lo comprendo perfectamente senor @MrGomezRamirez. Si @CarlosFGalan decide unirse con el de Uribe, como lo pide @ELTIEMPO, yo estaria en la misma posicion suya, tampoco votaria por el. Pero hasta donde tengo entendido eso no pasara porque con ello perderia independencia. https://t.co/ZIq6NLmVRD",0.034174212728193674
Carlos F. Galan (@CarlosFGalan) supera por mas de 10 puntos a Claudia Lopez (@ClaudiaLopez) en la ultima encuesta de Datexco. https://t.co/3yG15HPLUr https://t.co/1VDqqbTPpr,0.3672017435657583
@CarlosFGalan https://t.co/Y585Ewfl1r,0.3573939275066913
"Me gustaria saber que propuestas tienen @ClaudiaLopez y @CarlosFGalan sobre el descontrol y desgobierno de la Calle 13, donde los trancones superan 1 hora en un trayecto de 5 minutos y donde mueren personas tragicamente casi a diario. 

La Calle 13 es tierra de los corruptos.",0.5268349293860393
"FALTAN 20 DIAS PARA ELECCIONES

@CarlosFGalan cree que diciendo mil veces su mentira ""soy independiente"" nos va a enganar.

Pero se equivoca, Bogota sabe que #GalanEsVargasLleras.

#QueIndependenciaTanChimba
#GalanMiente

RT y Copia este texto todos los dias hasta el 27/Oct. https://t.co/dIItDsDY6n",0.0085953799574866
"@CarlosFGalan 
@ClaudiaLopez  y
@MiguelUribeT 
Juegan con la necesidad de los bogotanos. Venden que es mejor el metro elevado para no seguir esperando mas tiempo y sufriendo el caos actual. Y por el camino van arreglando...

@HOLLMANMORRIS es la solucion real para Bogota.",0.2273731421894013
"Los que votaron en blanco ahora pregonan el ""voto util"" diciendo que hay que votar por @ClaudiaLopez para evitar que gane @CarlosFGalan [?]

No, criaturitas, asi no funciona. https://t.co/izjDEy1xBF",0.02009501929526889
@lucaspom @Datexco @WRadioColombia @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS Algo no cuadra  https://t.co/G5abvSHjkv,0.4345874793521174
"Hola @CarlosFGalan
Estaba dudando de mi voto.

Que El Tiempo salga a pedir que Ud se una con Miguel Uribe, me manda como catapulta a donde Claudia, que tampoco es que me mate de felicidad.",0.5165065739800889
"Los que votaron en blanco ahora pregonan el ""voto util"" diciendo que hay que votar por @ClaudiaLopez para evitar que gane @CarlosFGalan [?]

No, criaturitas, asi no funciona. https://t.co/izjDEy1xBF",0.02009501929526889
@FelipeAcevedoM Entonces @CarlosFGalan ?,0.2010683138428396
Me siento bendecido por poder trabajar de la mano de mi padre @uscategui_jaime y mi hermano @JulUscategui. Lamento de corazon que grandes lideres como @MiguelUribeT y @CarlosFGalan no puedan hacer lo mismo porque el terrorismo les arrebato esa posibilidad. https://t.co/9MNa1T960I,0.2920637170577578
Pues yo no se que esperan de @CarlosFGalan si hace 4 anos el tarado de @EnriquePenalosa tambien se vendio como independiente y el mejor gerente del mundo. Le sigue echando la culpa de su ineptitud a @petrogustavo,0.03191946010424449
Me siento bendecido por poder trabajar de la mano de mi padre @uscategui_jaime y mi hermano @JulUscategui. Lamento de corazon que grandes lideres como @MiguelUribeT y @CarlosFGalan no puedan hacer lo mismo porque el terrorismo les arrebato esa posibilidad. https://t.co/9MNa1T960I,0.2920637170577578
@CarlosFGalan ?Que pasara con los vendedores ambulantes en su alcaldia?,0.5283377878943218
Gran docente y preparada como ninguno. La necesitamos para el tema de la educacion en Bogota y que apoye a @CarlosFGalan alcalde https://t.co/VIjatGHMD0,0.006181889687655017
"@ELTIEMPO Esa tragedia de la movilidad agradescancela a @EnriquePenalosa. S desean que continue entonces elijan a @CarlosFGalan, a @MiguelUribeT o a @ClaudiaLopez. Medios de comunicacion de mierda, siempre desinformando",0.4398212048669059
"Hola @CarlosFGalan
Estaba dudando de mi voto.

Que El Tiempo salga a pedir que Ud se una con Miguel Uribe, me manda como catapulta a donde Claudia, que tampoco es que me mate de felicidad.",0.5165065739800889
"Les pido humildad. Esto no se gana hasta el 27. Claro que estamos felices, las ultimas encuestas nos ponen en la punta, pero quedan tres semanas de mucho trabajo, de contener ataques y de seguir haciendo una campana de ideas. #BogotaParaLaGente https://t.co/vKvBuEANL9",0.03984048910830508
Me siento bendecido por poder trabajar de la mano de mi padre @uscategui_jaime y mi hermano @JulUscategui. Lamento de corazon que grandes lideres como @MiguelUribeT y @CarlosFGalan no puedan hacer lo mismo porque el terrorismo les arrebato esa posibilidad. https://t.co/9MNa1T960I,0.2920637170577578
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
"Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/FyjMTnIGja",0.10440056411024229
"@Gandarafer @CarlosFGalan Porque eso es consecuencia de 12 anos de Polo-Petrismo, no hicieron Transmilenio, no hicieron vias, no hicieron Metro, no hicieron nada.",0.0712008290499341
"@CarlosFGalan Los politiqueros son un cuento, ellos hacen una cosa y a los minutos ya eso q hicieron ya no vale . Se acercan estos a ofrecerles votos, los abrazan y les piden bendiciones, a los 2 minutos alguien totalmente ajeno a las ideas del primero se acerca y niegan al anterior. Bis",0.04934303127754831
Banderas  de independencia @CarlosFGalan sera Alcalde de Bogota. #SanCristobal #BogotaParaLaGente#TropaRoja  @michaellladino #TropaRoja @David_Saavedra_ @LuisAlexanderP9 https://t.co/izvZlnVEeP,0.4858944119928765
@josedia29099051 @davamara16 @MafeCarrascal @ClaudiaLopez @EnriquePenalosa @MiguelUribeT @CarlosFGalan Ya estan pensando en el plan AB.,0.16765901108785602
"La encuesta de DATEXTO muestra no solo que @CarlosFGalan (35%) sigue liderando las encuestas para la Alcaldia de @Bogota sino que @ClaudiaLopez (23%) se desploma mas y mas dia tras dia..

Galan 35 % 
Claudia Lopez 23 % 
Miguel Uribe 16 % 
Hollman Morris 11 %. https://t.co/FIe1xJFCPd",0.09168694206344118
"@Mr_Patarroyo @Citytv Hip hop al parque con la asistencia de 58000 neros, cifra muy preocupante de la cual no habla ningun candidato a la alcaldia cc @ClaudiaLopez @CarlosFGalan @MiguelUribeT ... Como les toca ser politicamente correctos...",0.008289254757099022
"@CarlosFGalan Con ayuda de Dios , eres el Futuro Alcalde para Bogota",0.21722938867308147
"Les pido humildad. Esto no se gana hasta el 27. Claro que estamos felices, las ultimas encuestas nos ponen en la punta, pero quedan tres semanas de mucho trabajo, de contener ataques y de seguir haciendo una campana de ideas. #BogotaParaLaGente https://t.co/vKvBuEANL9",0.03984048910830508
"Hoy estuvimos con @juanmanuelgalan y @lunadavid dando a conocer las propuestas de @CarlosFGalan y #Bogotaparalagente!! Seguiremos trabajando sin descanso, en las calles, con la gente, con independencia!! https://t.co/B4rbzWFJPf",0.8857456495052617
"Les pido humildad. Esto no se gana hasta el 27. Claro que estamos felices, las ultimas encuestas nos ponen en la punta, pero quedan tres semanas de mucho trabajo, de contener ataques y de seguir haciendo una campana de ideas. #BogotaParaLaGente https://t.co/vKvBuEANL9",0.03984048910830508
"@EduardoGilYaya @CarlosFGalan  La ""independencia"" de Galan con los de la U y Cambio Radical. ?Como mantener esa ""independencia"" sin Concejales y ediles ""independientes""? Imposible, llegara a feriar la Alcaldia con los de siempre.",0.17249039261508975
"Asi va la campana por la Alcaldia de Bogota, hoy nueva encuesta publicada por @Datexco en @WRadioColombia @CarlosFGalan lidera los resultados https://t.co/G086kume1R",0.06882456441659192
@lgars_Oficial @ClaudiaLopez @CarlosFGalan @HOLLMANMORRIS @MiguelUribeT queremos que se nos respeten NUESTRSO DERECHOS HUMANOS,0.38335605592849936
"Les pido humildad. Esto no se gana hasta el 27. Claro que estamos felices, las ultimas encuestas nos ponen en la punta, pero quedan tres semanas de mucho trabajo, de contener ataques y de seguir haciendo una campana de ideas. #BogotaParaLaGente https://t.co/vKvBuEANL9",0.03984048910830508
@MarioRobertoP @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS Bien.,0.6518540681670071
"@SinResignarme @FACristancho @CarlosFGalan Personas como usted me hacen perder la esperanza de que la corrupcion, los amanes y privilegios finalicen.",0.5358795309263036
Me siento bendecido por poder trabajar de la mano de mi padre @uscategui_jaime y mi hermano @JulUscategui. Lamento de corazon que grandes lideres como @MiguelUribeT y @CarlosFGalan no puedan hacer lo mismo porque el terrorismo les arrebato esa posibilidad. https://t.co/9MNa1T960I,0.2920637170577578
"Arrancando la semana, las encuestas siguen reafirmando que @CarlosFGalan es el unico candidato con la credibilidad, honestidad y transparencia que necesita y exige Bogota. El rechazo de los otros candidatos suma mas del 70%, es decir !NO gozan del afecto! #ViteriMiConcejal #8 https://t.co/FgiSu9wKS8",0.0716476815577612
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
"Que pidan una alianza no significa que va a pasar, de hecho lo reitero con claridad: NO VAMOS A HACER ALIANZAS. La unica forma de superar la pelea politica es un gobierno que pueda sentarse a dialogar con todos, una alianza polariza y dificulta ese proposito. Saludos. https://t.co/ElfEPb1y2J",0.2606991765879561
"Les pido humildad. Esto no se gana hasta el 27. Claro que estamos felices, las ultimas encuestas nos ponen en la punta, pero quedan tres semanas de mucho trabajo, de contener ataques y de seguir haciendo una campana de ideas. #BogotaParaLaGente https://t.co/vKvBuEANL9",0.03984048910830508
"@lucaspom @Datexco @WRadioColombia @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS Veeee tan seria la encuesta, que el disfrazado galan aparece ganando en Barranquilla, lo que pasa es que el dueno de cambio radical los corruptos char, se equivocaron en donde esta su candidato disfrazado.",0.009440395105293039
@lucaspom @Datexco @WRadioColombia @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS Algo no cuadra  https://t.co/G5abvSHjkv,0.4345874793521174
@MrGomezRamirez @procastinador77 @CarlosFGalan Me paso lo mismo. Que trizteza que tenga uno que escojer entre el menos peor. Este pais adolece de verdaderos lideres.,0.1086999468170258
"En las ultimas dos semanas @CarlosFGalan empezo a puntear en las encuestas, se empezo a hablar mas de el en Twitter y empezaron los ataques. 

Mini 

#elBOGotometro https://t.co/LL5NjYwkMi",0.029814423694560728
@MrGomezRamirez @CarlosFGalan Guarden con cuidado el trino de Galan .,0.2023517781050279
"@SANDRACUERVO @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS El proyecto, el como, el con quien, todo es importa. Ninguno de ellos tiene mi voto por ahora.",0.06750379393608652
"Es un hecho tambien que mas alla de que @CarlosFGalan
no tenga relacion con la Corporacion, la exposicion de la marca Galan en este momento, gracias a ese contrato, lo beneficia directamente.",0.21195886907633027
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
Vi esta bellisima imagen ecumenica de @CarlosFGalan. La vi y subrrayo al senor de azul porque me llamo la atencion. https://t.co/EpKv9mYxpH,0.2994190886248532
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
"@Elbayabuyiba @CarlosFGalan Hagan lo que quieran y pataleen lo que quieran, galan va a ganar esa alcaldia y Don Claudia gritona se les quemo en la puerta del horno jejejjeje.",0.04226622004428925
@Perdomoalaba @Datexco @WRadioColombia @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS Cronica de una muerte anunciada...,0.13360837915544427
"@MarioRobertoP @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS Respetable, creo que la palabra representar no deberia existir en la politica, realmente lo que me interesa es el proyecto que desean desarrollar y claro verificar que representan ellos como personas.",0.3141443222350734
"@MrGomezRamirez @CarlosFGalan Es un error estrategico del Regimen, porque  la gente se ira por los otros dos candidatos.",0.21377824419440378
"Les pido humildad. Esto no se gana hasta el 27. Claro que estamos felices, las ultimas encuestas nos ponen en la punta, pero quedan tres semanas de mucho trabajo, de contener ataques y de seguir haciendo una campana de ideas. #BogotaParaLaGente https://t.co/vKvBuEANL9",0.03984048910830508
"Los que votaron en blanco ahora pregonan el ""voto util"" diciendo que hay que votar por @ClaudiaLopez para evitar que gane @CarlosFGalan [?]

No, criaturitas, asi no funciona. https://t.co/izjDEy1xBF",0.02009501929526889
"Reflexionemos: @CarlosFGalan por 10 anos se unio al segundo partido mas corrupto:cambio radical No defendio las banderas de Nuevo liberalismo, no lucho por sus principios de su papa o contra la corrupcion. Por lo contrario, el se unio a Lleras y Penalosa No perdamos la memoria",0.004839946375631517
"Hoy construimos la #RecetaDeUnaBogotaParaLaGente. Los transeuntes compartieron sus ingredientes y pusimos a hervir nuestro amor por Bogota con respeto, trabajo en equipo y transparencia y disfrutamos de un chocolate tipico bogotano con sabor a #BogotaParaLaGente. @CarlosFGalan https://t.co/LNlGG1vQvi",0.710910118507384
"El @CNE_COLOMBIA ve ""eticamente inadecuado"" que la candidata @ClaudiaLopez y el candidato @MiguelUribeT tengan el mismo contador en sus campanas. Es Oscar Alfonso Pineda Velasco con C.c. 79555368 @CarlosFGalan @CarlosFGalan @Bunkerglo @Navegandita @GustavoBolivar https://t.co/YqxF4CMw4k",0.011498570875162165
"@juanbaenam @ceros1 @CarlosFGalan Yo votare por Galan, pero mi candidato al Consejo es @Jorgebta. No obstante le deseo suerte a usted y los demas candidatos al Consejo de  #BogotaParaLaGente",0.46424638976803345
Me siento bendecido por poder trabajar de la mano de mi padre @uscategui_jaime y mi hermano @JulUscategui. Lamento de corazon que grandes lideres como @MiguelUribeT y @CarlosFGalan no puedan hacer lo mismo porque el terrorismo les arrebato esa posibilidad. https://t.co/9MNa1T960I,0.2920637170577578
"Retamos a @CarlosFGalan en @ViaPublicaCol a jugar 21 con nuestro Sub Director! Aunque perdio el reto, hay que decir que tiene buen dominio del balon.  @juanmanuelgalan @angelagarzonc @juancramirezs https://t.co/Z7oFaghdVq",0.1591093321010413
Seguimos creciendo con un movimiento independiente que pone a Bogota y a los bogotanos en el centro. Con @CarlosFGalan construiremos desde el Concejo una #BogotaParaLaGente a la altura de nuestros suenos. #EquipoGalan #GalanAlcalde https://t.co/FsJDQHi0ZL,0.5587840246747146
Me siento bendecido por poder trabajar de la mano de mi padre @uscategui_jaime y mi hermano @JulUscategui. Lamento de corazon que grandes lideres como @MiguelUribeT y @CarlosFGalan no puedan hacer lo mismo porque el terrorismo les arrebato esa posibilidad. https://t.co/9MNa1T960I,0.2920637170577578
@Elbayabuyiba @MarioRobertoP @CarlosFGalan Y quien convoco al senor para la foto? O hizo aportes de algun tipo a la campana?,0.597122225378264
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
"@ClaudiaLopez @CarlosFGalan Seria bueno que anunciaran parte de su gabinete para las secretarias e institutos, darian luces sobre el talante que tendrian sus administraciones (compromisos asumidos, compromisos rechazados). Los leemos. @MabelLaraNews @CaracolRadio",0.012380898084368628
Vi esta bellisima imagen ecumenica de @CarlosFGalan. La vi y subrrayo al senor de azul porque me llamo la atencion. https://t.co/EpKv9mYxpH,0.2994190886248532
"Encuesta Datexco: @CarlosFGalan, 35,2 %; @ClaudiaLopez, 23,5 %; @MiguelUribeT, 16,1 %, y @HOLLMANMORRIS, 11,9 %. https://t.co/THsxCIcvav via @eltiempo",0.2847661455488809
Banderas  de independencia @CarlosFGalan sera Alcalde de Bogota. #SanCristobal #BogotaParaLaGente#TropaRoja  @michaellladino #TropaRoja @David_Saavedra_ @LuisAlexanderP9 https://t.co/izvZlnVEeP,0.4858944119928765
"#ValorEs 
2-Bgta pierde si olvida que la matriz real es recambio/continuismo penalosita y transparencia/ocultamiento de @CarlosFGalan  y se sale de la revolucion feminista, climatica y otra que se volvio casi revolucion: implementar la PAZ, y lo peor, de la lucha anticorrupcion",0.09231077720302343
@CarlosFGalan Puro humo,0.33562029000595944
"Los que votaron en blanco ahora pregonan el ""voto util"" diciendo que hay que votar por @ClaudiaLopez para evitar que gane @CarlosFGalan [?]

No, criaturitas, asi no funciona. https://t.co/izjDEy1xBF",0.02009501929526889
!Vamos! @CarlosFGalan lidera nueva encuesta de intencion de voto en Bogota #BogotaParaLaGente https://t.co/ANOjQElt79,0.07524534331576863
"@CarlosFGalan @German_Vargas ""Bogota va a recobrar el rumbo con Penalosa"" CarlosFGalan 

Si, @CarlosFGalan, con su apoyo, Penalosa, logro convertir a Bogota en una ciudad mas segura !para los ladrones y los corruptos! https://t.co/WjkQ9JUgEc",0.15260460724271177
El senor es requetehomofobico. Horripilante. Peligroso. Mal que @CarlosFGalan se preste para posar con ese senor.,0.30996399905385225
Seguimos creciendo con un movimiento independiente que pone a Bogota y a los bogotanos en el centro. Con @CarlosFGalan construiremos desde el Concejo una #BogotaParaLaGente a la altura de nuestros suenos. #EquipoGalan #GalanAlcalde https://t.co/FsJDQHi0ZL,0.5587840246747146
Vi esta bellisima imagen ecumenica de @CarlosFGalan. La vi y subrrayo al senor de azul porque me llamo la atencion. https://t.co/EpKv9mYxpH,0.2994190886248532
"Dado que va a quedar @CarlosFGalan, mi unico consuelo es que el voto en blanco le va a ganar a @HOLLMANMORRIS, cosa que espero que sea una leccion para @petrogustavo por tratar de imponerle a sus electores una especie de Ivan Duque achayanado.",0.11118795575774125
"Lo que mas me sorprende del pastor que aparece con @CarlosFGalan es que fue el que busco la perdida de investidura de @ClaudiaLopez y de @AngelicaLozanoC porque ""vivian juntas"", a pesar de que Claudia vivia en EEUU.",0.40010411117739814
"Esquina Cll. 53 con Av. Caracas. Sin mas que agregar,
?Algo que decir, @CarlosFGalan? https://t.co/6e7NJJCSQg",0.10754509762084626
Banderas  de independencia @CarlosFGalan sera Alcalde de Bogota. #SanCristobal #BogotaParaLaGente#TropaRoja  @michaellladino #TropaRoja @David_Saavedra_ @LuisAlexanderP9 https://t.co/izvZlnVEeP,0.4858944119928765
"@MerchanRosero @MrGomezRamirez @CarlosFGalan No peque por ignorante. Indague a ver quienes estan metidos en el carrusel de la contratacion y todos los torcidos que han hecho los Nule por fuera de Bogota. 

Cuando lo sepa, me cuenta...",0.015326411577769632
"@CamiloFidel @CarlosFGalan @ClaudiaLopez sin duda. Su campana pesima y mal acompanada (MOIR) pero es la mejor opcion. Estoy seguro que se rodeara de gente muy pila y coincido en que un liderazgo alternativo en cabeza de una mujer valiente, inteligente, disciplinada y honesta le vendria muy bien a Bogota",0.569056217599126
"Los que votaron en blanco ahora pregonan el ""voto util"" diciendo que hay que votar por @ClaudiaLopez para evitar que gane @CarlosFGalan [?]

No, criaturitas, asi no funciona. https://t.co/izjDEy1xBF",0.02009501929526889
"En Convencion Cambio Radical 2011 ?el partido con mas parapoliticos y mas corrupto de Colombia? @CarlosFGalan lanzo la candidatura de su mentor @German_Vargas, al lado de: Fuad Char, Nancy Patricia Gutierrez, Alvaro Cruz y Felipe Rios, hijo de Alberto Rios, esposo de Darcy Quinn. https://t.co/SM6MhAgJHI",0.02540316913954985
Seguimos creciendo con un movimiento independiente que pone a Bogota y a los bogotanos en el centro. Con @CarlosFGalan construiremos desde el Concejo una #BogotaParaLaGente a la altura de nuestros suenos. #EquipoGalan #GalanAlcalde https://t.co/FsJDQHi0ZL,0.5587840246747146
"Lo prometido, hoy 7 de Octubre pido a 
@CarlosFGalan y 
@MiguelUribeT
 se tomen un cafe y conversen, de ustedes depende el futuro de la ciudad, no podemos repetir la pendejada del 2011.
#SeamosSeriosConBogota
#BogotaLosNecesita
#NoMasIdeologiaDeGenero
#DefensaDeLaFamilia https://t.co/xNrBlgOQWS",0.4057063836077654
@TulioMontes5 @angelagarzonc @juanmanuelgalan @lunadavid @CarlosFGalan @manolitosalazar @german_ricaurte Docente e investigator? Y ese lenguage?,0.4087087059431897
"Los que votaron en blanco ahora pregonan el ""voto util"" diciendo que hay que votar por @ClaudiaLopez para evitar que gane @CarlosFGalan [?]

No, criaturitas, asi no funciona. https://t.co/izjDEy1xBF",0.02009501929526889
"Hola @CarlosFGalan
Estaba dudando de mi voto.

Que El Tiempo salga a pedir que Ud se una con Miguel Uribe, me manda como catapulta a donde Claudia, que tampoco es que me mate de felicidad.",0.5165065739800889
@raulesceptico @RevistaSemana @lafm @CarlosFGalan Aha. Ok. ,0.022076144360743382
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
"#Elecciones2019 | Este Lunes la @WRadioColombia revelo los datos de Datexco en los que @CarlosFGalan aparece de primeras con 35,2 en intencion de voto. Le sigue @ClaudiaLopez, con 23,5; @MiguelUribeT, con 16,1 y @HOLLMANMORRIS, con 11,9 https://t.co/6slXHtSCQC https://t.co/mlfLTZrKkb",0.13023861538295445
@Penalosadas @TransMilenio @EnriquePenalosa @CarlosFGalan Que gonorrea el alcalde de @Bogota [?],0.020220242247781735
@CarlosFGalan Hay que seguir luchando con humildad,0.7278706878227839
Me siento bendecido por poder trabajar de la mano de mi padre @uscategui_jaime y mi hermano @JulUscategui. Lamento de corazon que grandes lideres como @MiguelUribeT y @CarlosFGalan no puedan hacer lo mismo porque el terrorismo les arrebato esa posibilidad. https://t.co/9MNa1T960I,0.2920637170577578
"Ver como se saborea la Alcaldia Diego Luna pegando afiches de @CarlosFGalan, lo hace muy inviable. Este grupito representa el Clientelismo del Gob. Santos, amigos de memoria corta...",0.15140343873308051
"Los que votaron en blanco ahora pregonan el ""voto util"" diciendo que hay que votar por @ClaudiaLopez para evitar que gane @CarlosFGalan [?]

No, criaturitas, asi no funciona. https://t.co/izjDEy1xBF",0.02009501929526889
"Les pido humildad. Esto no se gana hasta el 27. Claro que estamos felices, las ultimas encuestas nos ponen en la punta, pero quedan tres semanas de mucho trabajo, de contener ataques y de seguir haciendo una campana de ideas. #BogotaParaLaGente https://t.co/vKvBuEANL9",0.03984048910830508
"Hola @CarlosFGalan
Estaba dudando de mi voto.

Que El Tiempo salga a pedir que Ud se una con Miguel Uribe, me manda como catapulta a donde Claudia, que tampoco es que me mate de felicidad.",0.5165065739800889
@CarlosFGalan Adelante de Galan ,0.2862575217363929
"Los que votaron en blanco ahora pregonan el ""voto util"" diciendo que hay que votar por @ClaudiaLopez para evitar que gane @CarlosFGalan [?]

No, criaturitas, asi no funciona. https://t.co/izjDEy1xBF",0.02009501929526889
"Dice .@CarlosFGalan que el es el unico candidato que no tienen LOGOS en el Tarjeton-Alcaldia. Con lo que la ""Fundacion Galan"" le ha exprimido a a los Gobiernos NADIE necesitaria apoyo.

Reto: Cuentele a los Colombianos cuanto han recibido desde su creacion. La cifra es VULGAR",0.0028199561988255253
"Les pido humildad. Esto no se gana hasta el 27. Claro que estamos felices, las ultimas encuestas nos ponen en la punta, pero quedan tres semanas de mucho trabajo, de contener ataques y de seguir haciendo una campana de ideas. #BogotaParaLaGente https://t.co/vKvBuEANL9",0.03984048910830508
"Les pido humildad. Esto no se gana hasta el 27. Claro que estamos felices, las ultimas encuestas nos ponen en la punta, pero quedan tres semanas de mucho trabajo, de contener ataques y de seguir haciendo una campana de ideas. #BogotaParaLaGente https://t.co/vKvBuEANL9",0.03984048910830508
"Hola @CarlosFGalan
Estaba dudando de mi voto.

Que El Tiempo salga a pedir que Ud se una con Miguel Uribe, me manda como catapulta a donde Claudia, que tampoco es que me mate de felicidad.",0.5165065739800889
@lucaspom @MMMaldonadoC @Datexco @WRadioColombia @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS Como Claudia a perdido apoyo!!,0.4238571698875
@avelasquez1984 @luisalozano @ma_camiladiaz @CarlosFGalan @ClaudiaLopez Que argumento ha dado a caso? Jajajaj este tipo es un desastre... no de mas pena,0.03772231304304027
"Llega el momento de la verdad para los candidatos a la Alcaldia de Bogota. No se pierda este miercoles 16 de octubre #BogotaDebate con @HOLLMANMORRIS, @ClaudiaLopez, @CarlosFGalan y @MiguelUribeT  por Canal Capital y https://t.co/RDk01HfRs8 - https://t.co/9Bt2ZzrZe0",0.2259620312529078
@CarlosFGalan https://t.co/kOu8p4nYo9,0.3573939275066913
"Los que votaron en blanco ahora pregonan el ""voto util"" diciendo que hay que votar por @ClaudiaLopez para evitar que gane @CarlosFGalan [?]

No, criaturitas, asi no funciona. https://t.co/izjDEy1xBF",0.02009501929526889
"Les pido humildad. Esto no se gana hasta el 27. Claro que estamos felices, las ultimas encuestas nos ponen en la punta, pero quedan tres semanas de mucho trabajo, de contener ataques y de seguir haciendo una campana de ideas. #BogotaParaLaGente https://t.co/vKvBuEANL9",0.03984048910830508
Me siento bendecido por poder trabajar de la mano de mi padre @uscategui_jaime y mi hermano @JulUscategui. Lamento de corazon que grandes lideres como @MiguelUribeT y @CarlosFGalan no puedan hacer lo mismo porque el terrorismo les arrebato esa posibilidad. https://t.co/9MNa1T960I,0.2920637170577578
"@WOLF_DRAKARIS @luisalozano @ma_camiladiaz @CarlosFGalan @ClaudiaLopez Es lo que le digo a usted, 'genio'. Incluso ganar las elecciones no le da razon. Habla de cliches, con frasesitas hechas, y aunque le duela, quien no tiene argumentos de peso es usted. No tiene como retar desde un solo argumento lo que he dicho. En fin, que no le pierdo tiempo.",0.019936891120555866
@ELTIEMPO @CarlosFGalan @EscuelaELTIEMPO Algoritmo para votar en las proximas elecciones (me falto incluir tiene fundaciones que contratan con el Estado y reciben 10000 M) https://t.co/AHopE7jTHB,0.21321675555346037
Vi esta bellisima imagen ecumenica de @CarlosFGalan. La vi y subrrayo al senor de azul porque me llamo la atencion. https://t.co/EpKv9mYxpH,0.2994190886248532
"@Elbayabuyiba @CarlosFGalan Ese gorila, sin cerebro.",0.060123896772124825
"Los que votaron en blanco ahora pregonan el ""voto util"" diciendo que hay que votar por @ClaudiaLopez para evitar que gane @CarlosFGalan [?]

No, criaturitas, asi no funciona. https://t.co/izjDEy1xBF",0.02009501929526889
