id,Created at,texto,hashtags,source,reply count,retweet count,favorite count,lang,user id,user id string,user screen name,user location,user verified,user followers count,user friends count,created at
206,2019-10-11 12:00:06,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,149975655,149975655,kelly Mendoza,"Barranquilla, Colombia",False,387,381,2010-05-30 18:38:20
207,2019-10-11 11:49:47,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,987416514,987416514,Eliana Cuevas,,False,183,744,2012-12-03 21:04:31
208,2019-10-11 08:14:26,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter Web App,,50,0,es,266737846,266737846,David Ricardo Murillo Cardozo,"Bogota, D.C., Colombia",False,540,2350,2011-03-15 18:35:47
209,2019-10-11 04:34:17,Sin igual y siempre igual @CervezaAguila https://t.co/2PjA83MWI9,[],Twitter for Android,,0,0,es,152130825,152130825,El Arabe,"Medellin, Colombia",False,177,1668,2010-06-05 04:31:54
210,2019-10-11 03:29:46,"Para los que ponemos la tendencia, vivimos cosas nuevas y probamos nuevos sabores, llego la nueva #AguilaFusionLimon

Descubre cual es tu tienda mas cercana entrando a https://t.co/vSuJA0Y6Mo !Vivela! https://t.co/Q8YcyEcgoy",['AguilaFusionLimon'],Twitter for Android,,5,0,es,262239561,262239561,Laura Guevara #10,Colombia,False,261,1742,2011-03-07 17:15:50
211,2019-10-11 02:44:16,"!Nos salvamos! O no: nos salvo Esteban Ruiz, el arquerazo que tenemos. 2-0 gana el equipo de todos y asi se va el primer tiempo. Salud.",[],Twitter for Android,,1,0,es,1181902065825701893,1181902065825701893,nikolai uriel menaca,"Bogota, D.C., Colombia",False,2,52,2019-10-09 12:00:04
212,2019-10-11 01:27:02,"@CervezaAguila La mia tardo un poco pero llego, gracias ",[],Twitter for Android,,0,0,es,838874334215213057,838874334215213057,Brandon santacoloma,"Bogota, D.C., Colombia",False,8,116,2017-03-06 22:10:01
213,2019-10-11 01:01:12,"Atencion: paren todo lo que estan haciendo y busquen ya el golazo que acaba de hacer nuestro crack Brayan Vera.

!Golazoooooo de Colombia! 3-0 y contando.",[],Twitter for Android,,2,0,es,2266028608,2266028608,Camil0G,Colombia,False,718,77,2014-01-06 23:47:01
214,2019-10-11 00:58:44,"Cucuta quiere seguir celebrando su semestrazo y ganarle al Medellin en el Atanasio seria un gran motivo para hacerlo. El 'Poderoso', en cambio, sabe que se le acabo el margen de error para meterse en el grupo de los Ocho. 
?Ustedes como la ven?[?]",[],Twitter for Android,,1,0,es,1181902065825701893,1181902065825701893,nikolai uriel menaca,"Bogota, D.C., Colombia",False,2,52,2019-10-09 12:00:04
215,2019-10-11 00:25:01,"""Disfruta nuevas experiencias y mejores momentos con la nueva #AguilaFusionLimon  !Vivela!
 
Encuentra tu tienda mas cercana en https://t.co/vSuJA0Y6Mo https://t.co/LOp5CayC8M",['AguilaFusionLimon'],Twitter for iPad,,12,0,es,963213864367263744,963213864367263744,bruno navarro,"Barranquilla, Colombia",False,122,607,2018-02-13 00:50:55
216,2019-10-10 23:12:22,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,59671912,59671912,Julieth.,"Bogota, D.C., Colombia",False,154,343,2009-07-24 03:00:18
217,2019-10-10 23:07:56,"@jucorreal !Hagale Don Julio! Invitelos a unas frias primero y vera que todo fluye. 

!Esta vez el concierto va hasta el final @jucorreal! #FEP2020. ",[],Twitter for Android,,2,0,es,3578078841,3578078841,Yuranny  Rodriguez,"Bogota, D.C., Colombia",False,16,326,2015-09-07 15:21:47
218,2019-10-10 23:01:15,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for iPhone,,50,0,es,132658520,132658520,Andree Albornoz,"Barcelona, Espana",False,72,350,2010-04-13 21:03:33
219,2019-10-10 22:19:24,"Final final. Los muchachos de la sub 23, con pura eficacia y sabor, nos alegraron la tarde. 3-0 y empiezan a llenarse de confianza para lo que se viene. 

Despues  no digan que no les damos motivos para invitar a una fria.",[],Twitter for Android,,1,0,es,1181902065825701893,1181902065825701893,nikolai uriel menaca,"Bogota, D.C., Colombia",False,2,52,2019-10-09 12:00:04
220,2019-10-10 22:14:32,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,302057644,302057644,Jhony Posada,,False,171,402,2011-05-20 14:40:21
221,2019-10-10 22:12:36,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter Web App,,50,0,es,877124488281894912,877124488281894912,Erika Monroy,"Bogota, D.C., Colombia",False,21,25,2017-06-20 11:22:29
222,2019-10-10 21:57:24,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,975196314,975196314,Vivii Gonzalez,,False,165,78,2012-11-28 02:37:02
223,2019-10-10 21:54:33,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,906345694801391616,906345694801391616,Yamberlin,"Merida, Venezuela",False,553,699,2017-09-09 02:37:07
224,2019-10-10 21:52:23,"Patriotas viene de complicar a Millonarios y ahora intentara hacer lo mismo con un Nacional que necesita los tres puntos para pisar la clasificacion.
 ?Que creen que pasa? [?]",[],Twitter for Android,,1,0,es,1181902065825701893,1181902065825701893,nikolai uriel menaca,"Bogota, D.C., Colombia",False,2,52,2019-10-09 12:00:04
225,2019-10-10 21:44:33,"@jucorreal !Hagale Don Julio! Invitelos a unas frias primero y vera que todo fluye. 

!Esta vez el concierto va hasta el final @jucorreal! #FEP2020. ",[],Twitter for Android,,2,0,es,128361411,128361411,?quo vadis?,,False,42,137,2010-03-31 22:26:55
226,2019-10-10 21:43:02,"Atencion: paren todo lo que estan haciendo y busquen ya el golazo que acaba de hacer nuestro crack Brayan Vera.

!Golazoooooo de Colombia! 3-0 y contando.",[],Twitter for Android,,2,0,es,1181902065825701893,1181902065825701893,nikolai uriel menaca,"Bogota, D.C., Colombia",False,2,52,2019-10-09 12:00:04
227,2019-10-10 21:42:59,Tres cambios en La Sele. Ya esta en cancha Ivan Angulo y a nosotros nos huele a que va a hacer gol...,[],Twitter for Android,,1,0,es,1181902065825701893,1181902065825701893,nikolai uriel menaca,"Bogota, D.C., Colombia",False,2,52,2019-10-09 12:00:04
228,2019-10-10 21:29:14,15 minutos del segundo tiempo y ya el arquero peruano se erige como figura. Fav si La Sele hace el tercero y empieza oficialmente el juernes.,[],Twitter for Android,,2,0,es,320321424,320321424,CAMILO ANDRES SALAZAR GRISALES,"Bogota, D.C., Colombia",False,1600,5912,2011-06-19 18:13:10
229,2019-10-10 21:25:26,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,177463971,177463971,Edgar Salamanca,"Bogota, D.C., Colombia",False,4411,4716,2010-08-12 05:35:50
230,2019-10-10 21:23:44,15 minutos del segundo tiempo y ya el arquero peruano se erige como figura. Fav si La Sele hace el tercero y empieza oficialmente el juernes.,[],Twitter for Android,,2,0,es,1181902065825701893,1181902065825701893,nikolai uriel menaca,"Bogota, D.C., Colombia",False,2,52,2019-10-09 12:00:04
231,2019-10-10 21:15:39,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for iPhone,,50,0,es,80184492,80184492,Nathalia Rodriguez,"Bogota, D.C., Colombia",False,161,399,2009-10-06 01:46:41
232,2019-10-10 21:13:58,@CervezaAguila ?Una cervecita para apoyar a los estudiantes en la #MarchaEstudiantil o se marea?,['MarchaEstudiantil'],Twitter for Android,,1,0,es,872281895664582656,872281895664582656,SIGNO MAGIC TENIS,TODA COLOMBIA ,False,2010,392,2017-06-07 02:39:44
233,2019-10-10 21:00:58,Y cuenta la leyenda que @CervezaAguila estaba entregando cientos de cervezas a sus fans las cuales hasta el dia de hoy nunca llegaron  YsigoEsperando,[],Twitter for iPhone,,0,0,es,1398036457,1398036457,Jorge Cortes,,False,241,1074,2013-05-02 19:35:34
234,2019-10-10 20:52:26,@CervezaAguila ?Una cervecita para apoyar a los estudiantes en la #MarchaEstudiantil o se marea?,['MarchaEstudiantil'],Twitter Web App,,1,5,es,939352316,939352316,Andres Felipe,"Tulua, Colombia",False,375,984,2012-11-10 15:58:24
235,2019-10-10 20:47:06,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,1126493576,1126493576,Breylen Durango,"Cartagena, Colombia",False,7,8,2013-01-27 23:26:36
236,2019-10-10 20:46:33,@CervezaAguila Ese fue el dia en que yo mas me enamore.,[],Twitter for Android,,0,0,es,3247020807,3247020807,Yair Rodriguez,"Bogota, D.C., Colombia",False,42,332,2015-05-12 01:01:49
237,2019-10-10 20:42:07,@CervezaAguila Se formo el #RockLlenato [?],['RockLlenato'],Twitter for Android,,0,0,es,495372749,495372749,beto DeLeon,,False,35,910,2012-02-17 22:06:38
238,2019-10-10 20:37:56,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,1022188170354614272,1022188170354614272,Angie,,False,10,48,2018-07-25 18:33:45
239,2019-10-10 20:22:59,@CervezaAguila Jajajajaj,[],Twitter for Android,,0,0,es,1088647138337349632,1088647138337349632,dana,,False,0,0,2019-01-25 03:57:58
240,2019-10-10 20:02:48,@CervezaAguila Gana Equidad 2 a 1,[],Twitter for Android,,0,0,es,2955849749,2955849749, Roberson [?],"Manizales, Colombia",False,196,679,2015-01-02 01:21:06
241,2019-10-10 19:58:18,@festereopicnic @CervezaAguila  una cerveza de hombres por favor no esa maricadita de limon gracias,[],Twitter for iPhone,,0,0,es,2498929840,2498929840,Felipe Saenz,"Bogota, D.C., Colombia",False,105,84,2014-04-21 05:51:05
242,2019-10-10 19:46:35,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for iPhone,,50,0,es,285822673,285822673,dopamine,,False,959,485,2011-04-21 21:10:40
243,2019-10-10 19:38:11,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,396165597,396165597,Daniela Benjumea,"Barranquilla, Colombia",False,243,221,2011-10-22 21:08:21
244,2019-10-10 19:35:32,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,983071673682448384,983071673682448384,Ange P. Moreno,,False,113,3711,2018-04-08 19:58:46
245,2019-10-10 19:31:40,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,258990899,258990899,Miller Calderon,Bogota,False,240,87,2011-02-28 23:05:41
246,2019-10-10 19:21:52,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for iPhone,,50,0,es,1144032391956172805,1144032391956172805,Pasionaria from Natalia del Mar,"Medellin, Colombia",False,213,182,2019-06-26 23:59:12
247,2019-10-10 19:21:51,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,165233890,165233890,DavidCamacho,"Bucaramanga, Colombia",False,452,1231,2010-07-11 00:44:35
248,2019-10-10 19:20:57,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,269459282,269459282,Gentleman ,"Barranquilla, Colombia",False,272,180,2011-03-20 20:40:47
249,2019-10-10 19:16:38,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for iPhone,,50,0,es,288364007,288364007,Jenn,instagram.com/Jennboshell,False,10306,3718,2011-04-26 18:33:22
250,2019-10-10 18:55:44,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for iPhone,,50,0,es,213280045,213280045,AnHello!,"Medellin, Colombia",False,490,2555,2010-11-08 13:52:21
251,2019-10-10 18:54:08,"Gracias a Egan Bernal porque pedal a pedal seguiremos escalando y creyendo mas fuerte en nuestros escarabajos. 

Campeon del gran Piemonte [?]. https://t.co/PmN9dmAb8Y",[],Twitter for Android,,1,0,es,957369236,957369236,NESTOR ORLANDO PEREZ,,False,35,193,2012-11-19 12:48:37
252,2019-10-10 18:44:15,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter Web App,,50,0,es,110168093,110168093,Natha Jimenez(r),"Bogota, DC, Colombia",False,193,455,2010-01-31 15:55:57
253,2019-10-10 18:43:38,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for iPhone,,50,0,es,313602497,313602497,,Colombia,False,69,170,2011-06-08 22:36:42
254,2019-10-10 18:43:36,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,169779428,169779428,Jimmy,Bogota,False,224,307,2010-07-23 04:07:02
255,2019-10-10 18:27:57,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for iPhone,,50,0,es,123096751,123096751,Sebastian Pinzon R,"Bogota, D.C., Colombia",False,244,408,2010-03-15 00:18:50
256,2019-10-10 18:17:45,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,405746502,405746502,Nazzyra Thairith,,False,216,238,2011-11-05 18:51:16
257,2019-10-10 18:16:19,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,405748655,405748655,Sidbinomio,,False,433,155,2011-11-05 18:55:02
258,2019-10-10 17:51:11,@CervezaAguila Echenle mas limon...,[],Twitter for iPhone,,0,0,es,1170355566675410948,1170355566675410948,,,False,4,54,2019-09-07 15:18:25
259,2019-10-10 17:48:31,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for iPhone,,50,0,es,74935367,74935367,Julieth Garcia,Bogota,False,157,622,2009-09-17 04:47:14
260,2019-10-10 17:41:57,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,391111903,391111903,ORTEGA RAMOS DIANA .,,False,135,738,2011-10-15 02:19:06
261,2019-10-10 17:34:28,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for iPhone,,50,0,es,1888696758,1888696758,Steffanie Azuero,"Bogota, D.C., Colombia",False,3,39,2013-09-21 03:28:04
262,2019-10-10 17:34:22,"Lo que le hace falta a tu musica favorita es fusionarla con la nueva #AguilaFusionLimon!Vivela!

Entra a https://t.co/vSuJA0Y6Mo y encuentrala en tu bar mas cercano. https://t.co/kts7DkFGTZ",['AguilaFusionLimon'],Twitter for Android,,5,0,es,991394619555565568,991394619555565568,giovanaperaffan,,False,51,156,2018-05-01 19:11:11
263,2019-10-10 17:26:55,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,320019858,320019858,Yesid Orcasitas Vega,Bogota Dc ,False,879,943,2011-06-19 04:47:04
264,2019-10-10 17:24:56,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter Web App,,50,0,es,290209050,290209050,Andrea,Bogota,False,1646,1375,2011-04-29 22:39:19
265,2019-10-10 17:23:57,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,137409051,137409051,Criss,,False,587,332,2010-04-26 17:26:12
266,2019-10-10 17:17:48,"@CervezaAguila Si se despide con frias, no la dejes ir ",[],Twitter for Android,,0,1,es,71825991,71825991,StephaniA ,Bogota Colombia,False,13087,1954,2009-09-05 15:34:40
267,2019-10-10 17:16:02,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,349832223,349832223,Daniel Escobar,COLOMBIA,False,401,905,2011-08-06 19:35:17
268,2019-10-10 17:14:32,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter Web App,,50,0,es,827293268295692288,827293268295692288,Vanessa Pastor,,False,55,476,2017-02-02 23:11:00
269,2019-10-10 17:14:08,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter Web App,,50,0,es,50001489,50001489,kotitta Mas,,False,122,232,2009-06-23 15:11:49
270,2019-10-10 17:13:55,"?Ya se vieron todos cantando a grito herido con el Binomio de oro de America?

Colombia en el #FEP2020",['FEP2020'],Twitter Web App,,1,0,es,167244753,167244753,#Puchojenso3Years,EL NANOMUNDO RADIO,False,1973,2628,2010-07-16 02:56:33
271,2019-10-10 17:13:42,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter Web App,,50,0,es,167244753,167244753,#Puchojenso3Years,EL NANOMUNDO RADIO,False,1973,2628,2010-07-16 02:56:33
272,2019-10-10 17:13:22,"Binomio de oro en #FEP2020

Mi cerebro:
No lo digas
No lo digas
No lo digas

Yo: Un osito dormilon le regale y una fria al despedirse ella me dio. ",['FEP2020'],Twitter for Android,,50,0,es,164898825,164898825,Fuentes,,False,1563,3045,2010-07-10 01:44:41
273,2019-10-10 17:04:24,@CervezaAguila Yo ya me veo asi pero con Guns N'Roses!!! #FEP2020,['FEP2020'],Twitter Web App,,0,3,es,1083197468,1083197468,Cesar Martinez,"Bogota, D.C., Colombia",False,21050,21351,2013-01-12 14:50:32
274,2019-10-10 16:38:14,@CervezaAguila Ni en la pesadilla mas repugnante podria imaginar a guns and roses compartiendo tarima con esa porqueria de grupo vellejarto,[],Twitter for Android,,0,0,es,140625029,140625029,Mr Madman,Bucaramanga/Colombia,False,476,654,2010-05-06 00:45:09
275,2019-10-10 16:23:39,"@CervezaAguila Que pasa con el lanzamiento de Aguila Limon? Prometen prueba de producto a cambio de datos personales y se quedan con los datos pero no envian la cerveza... ya que no cumplieron, me indican el proceso para que me retiren de sus bases de datos porfa@sicsuper",[],Twitter for Android,,0,0,es,31846339,31846339,Karen Osorio S.,"Medellin, Colombia",False,76,430,2009-04-16 14:39:36
276,2019-10-10 16:23:31,"@CervezaAguila En este momento muchos se estan quejando, pero ya los veo cantando y si tu amor no vuelve jajajajja",[],Twitter for Android,,0,0,es,83400661,83400661,Cami Eslava,"Bogota, D.C., Colombia",False,283,478,2009-10-18 17:12:57
277,2019-10-10 16:06:13,!Para los que no pueden vivir sin musica! [?][?] https://t.co/tPff6usTHl,[],Twitter Web App,,1,0,es,288364007,288364007,Jenn,instagram.com/Jennboshell,False,10306,3718,2011-04-26 18:33:22
278,2019-10-10 15:23:04,@CervezaAguila Guns and Roses bad bunny con j balvin. Me muero de emocion!!!,[],Twitter for Android,,0,0,es,83400661,83400661,Cami Eslava,"Bogota, D.C., Colombia",False,283,478,2009-10-18 17:12:57
279,2019-10-10 15:18:46,"@CervezaAguila Quiero ver a Daft Punk, ?Sera mucho pedir?",[],Twitter Web App,,0,0,es,855224563327807489,855224563327807489,Jason Da Rolo,Bogota,False,121,1391,2017-04-21 01:00:00
280,2019-10-10 14:25:00,"""Disfruta nuevas experiencias y mejores momentos con la nueva #AguilaFusionLimon  !Vivela!
 
Encuentra tu tienda mas cercana en https://t.co/vSuJA0Y6Mo https://t.co/LOp5CayC8M",['AguilaFusionLimon'],Twitter for iPhone,,12,0,es,135911033,135911033,juan alejandro,"Potten End, England",False,1832,1685,2010-04-22 14:37:23
281,2019-10-10 14:13:56,"@CervezaAguila Creo que la mia la enviaron montada en un Caracol, desde el 24 de sep me enviaron este mensaje y aun nada que llega https://t.co/Xl1bFFeNHZ",[],Twitter for iPhone,,0,0,es,1042112508654485504,1042112508654485504,Henry T.,"Cali, Colombia",False,1017,585,2018-09-18 18:05:58
282,2019-10-10 11:00:41,"Vuelve @juanferquinte10 y cuando vuelve el #10, gana el futbol.  

!Nuevamente bienvenido a las canchas crack! [?][?] https://t.co/281pEN6Ldw",[],Twitter for iPhone,,2,0,es,1209797420,1209797420,Juani Lozano,Argentina,False,813,624,2013-02-22 21:08:26
283,2019-10-10 04:12:39,@CervezaAguila aguila fusion sin dudarlo,[],Twitter Web App,,0,0,es,917614425141596160,917614425141596160,Wilkpo,,False,238,169,2017-10-10 04:55:02
284,2019-10-10 03:56:17,"@CervezaAguila No las venden donde vivo, por eso no me ofendo si me envian algunas ",[],Twitter for Android,,0,0,es,886672447411499008,886672447411499008,Walter ,"Neuquen, Argentina",False,144,380,2017-07-16 19:42:39
285,2019-10-10 03:49:32,@CervezaAguila Me pele. Dije empate y eso una bailada brava!!!!!,[],Twitter for Android,,0,0,es,191097692,191097692,Santiago Echeverri,"Medellin,Colombia",False,1063,908,2010-09-15 16:10:31
286,2019-10-10 03:36:12,@CervezaAguila Sin Igual.,[],Twitter for Android,,0,0,es,2345240596,2345240596,Duber CR,Barranquilla,False,45,356,2014-02-15 17:03:56
287,2019-10-10 03:24:57,!Sabes a jabon ! tenia altas expectativas con esta pola @CervezaAguila https://t.co/PNwXUXvUBG,[],Twitter for iPhone,,0,0,es,349929041,349929041,_hhhh,,False,342,315,2011-08-06 23:03:08
288,2019-10-10 02:57:35,Aqui pensando en que nunca me llego mi aguila de limon. @CervezaAguila,[],Twitter for iPhone,,0,2,es,342994545,342994545,.,Cali,False,532,156,2011-07-26 22:17:37
289,2019-10-10 02:49:22,@CervezaAguila Toda mi vida! JAJAJAJAJAJA,[],Twitter for iPhone,,0,0,es,791001486453043201,791001486453043201,M I C H E L,"Ocana, Colombia",False,29,111,2016-10-25 19:40:25
290,2019-10-10 02:06:17,@arroba_kvn !Lo importante es siempre celebrar con la alegria y sabrosura de Aguila! ,[],Twidere for Android #8,,1,0,es,1173127736,1173127736,Kvn Gnzlz9,"Barranquilla, Colombia",False,524,449,2013-02-12 21:25:47
291,2019-10-10 02:04:24,"@CervezaAguila @diegoborinsky Fuaa, mira con quien te codeas Diego! Gestionate un par de esass ",[],Twitter for Android,,0,0,es,2185139395,2185139395,Ema Michelini,,False,148,247,2013-11-09 22:21:35
292,2019-10-10 02:03:29,"@CervezaAguila  nunca me llego la Cerveza que gane, que publicidad tan enganosa.",[],Twitter for Android,,0,0,es,1117108286,1117108286,Kiim,Bogota,False,94,212,2013-01-24 15:48:46
293,2019-10-10 01:59:20,@CervezaAguila Desde los 16 (2008) se deja caer cerveza aguila solita o con un buen guaro y depende el parche tragos de medallo.,[],Twitter for Android,,0,0,es,138834971,138834971,Jose Murgas,"Barranquilla, Colombia",False,325,524,2010-04-30 18:58:04
294,2019-10-10 01:49:26,@CervezaAguila Hoy inicie con dos deliciosas Aguilas tradicionales,[],Twitter for iPhone,,0,0,es,401719555,401719555,Vargas,"Bogota, D.C., Colombia",False,207,122,2011-10-31 00:06:17
295,2019-10-10 01:47:19,"#LigaAguila @DimayorOficial esos estadios son una tienda de barrio, @CervezaAguila @WplayColombia @SuperGIROS_ @Oficial_FSS @olimpicaSA @postobonoficial @BetPlayCO @zenuoficial @adnbarranquilla @RonViejodeCal y hay mas de 30 asesores de venta 4 tenderos",['LigaAguila'],Twitter for Android,,0,0,es,169963077,169963077,Mauricio,Colombia,False,49,32,2010-07-23 16:17:40
296,2019-10-10 01:46:23,@sandrapaty72 @AsoDeporCali @CervezaAguila Que sera de la vida de la gente del deportivo casi .... Que cada vez que sale del palmaseca tienen que llevar costales pa guardar tanto gol que le clavan,[],Twitter for Android,,0,0,es,225470074,225470074,Joker larrarte [?],Barranquilla,False,419,2915,2010-12-11 16:54:57
297,2019-10-10 01:43:29,@CervezaAguila Diseno simple y llamativo! ,[],Twitter for iPhone,,0,0,es,565201287,565201287,Edwar Viloria.,"Medellin, Colombia",False,123,87,2012-04-28 03:21:13
298,2019-10-10 01:23:30,"Muchachos si si me llego, mil gracias pense de que jamas llegaria son los mejores @CervezaAguila https://t.co/gAVn1wFuT5",[],Twitter for iPhone,,0,0,es,149606596,149606596,Cesar O,Medellin - Colombia,False,693,1045,2010-05-29 18:34:57
299,2019-10-10 00:14:35,"Ambos necesitan ganar si o si: America para no salir de los Ocho y Union Magdalena para seguir aferrado a la salvacion. 
?Cual de los dos lo lograra? 

'Me gusta' si la 'Mecha'
RT si el 'Ciclon'",[],Twitter for Android,,1,0,es,191097692,191097692,Santiago Echeverri,"Medellin,Colombia",False,1063,908,2010-09-15 16:10:31
